#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   05:43:42      0  17722     21    100      5      0      0 
 20230921   05:43:47      0  17722     21     99      5      0      0 
 20230921   05:43:52      0  17226     21     99      6      0      0 
 20230921   05:43:57      0  17754     21     99      5      0      0 
 20230921   05:44:02      0  17762     21    100      5      0      0 
 20230921   05:44:07      0  17782     21    100      4      0      0 
 20230921   05:44:12      0  17824     21     99      5      0      0 
 20230921   05:44:17      0  17808     21    100      5      0      0 
 20230921   05:44:22      0  17832     21    100      6      0      0 
 20230921   05:44:27      0  17820     21     99      6      0      0 
 20230921   05:44:32      0  17822     21    100      6      0      0 
 20230921   05:44:37      0  17828     21    100      7      0      0 
 20230921   05:44:42      0  17828     21    100      6      0      0 
 20230921   05:44:47      0  17634     21    100      6      0      0 
 20230921   05:44:52      0  17808     21    100      6      0      0 
 20230921   05:44:57      0  17656     21    100      6      0      0 
 20230921   05:45:02      0  17824     21    100      5      0      0 
 20230921   05:45:07      0  17492     21    100      5      0      0 
 20230921   05:45:12      0  17446     21    100      6      0      0 
 20230921   05:45:17      0  17828     21    100      5      0      0 
 20230921   05:45:22      0  17822     21    100      6      0      0 
 20230921   05:45:27      0  17840     21    100      6      0      0 
 20230921   05:45:32      0  17624     21    100      5      0      0 
 20230921   05:45:37      0  17822     21    100      4      0      0 
 20230921   05:45:42      0  17820     21    100      5      0      0 
 20230921   05:45:47      0  17820     21    100      7      0      0 
 20230921   05:45:52      0  17850     21    100      5      0      0 
 20230921   05:45:57      0  17842     21     99      8      0      0 
 20230921   05:46:02      0  17834     21    100      6      0      0 
 20230921   05:46:07      0  17832     21    100      7      0      0 
 20230921   05:46:12      0  17638     21    100      6      0      0 
 20230921   05:46:17      0  17852     21    100      5      0      0 
 20230921   05:46:22      0  17978     21     99      5      0      0 
 20230921   05:46:27      0  18166     21    100      5      0      0 
 20230921   05:46:32      0  18270     21    100      5      0      0 
 20230921   05:46:37      0  18252     21    100      6      0      0 
 20230921   05:46:42      0  18288     21    100      5      0      0 
 20230921   05:46:47      0  18260     21    100      6      0      0 
 20230921   05:46:52      0  18252     21    100      6      0      0 
 20230921   05:46:57      0  17734     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   05:47:02      0  18150     21     85      6      0      0 
 20230921   05:47:07      0  18366     21    100      5      0      0 
 20230921   05:47:12      0  18346     21    100      5      0      0 
 20230921   05:47:17      0  18358     21    100      7      0      0 
 20230921   05:47:22      0  18358     21    100      6      0      0 
 20230921   05:47:27      0  18172     21    100      5      0      0 
 20230921   05:47:32      0  18158     21    100      6      0      0 
 20230921   05:47:37      0  18348     21    100      6      0      0 
 20230921   05:47:42      0  18366     21    100      6      0      0 
 20230921   05:47:47      0  18348     21    100      5      0      0 
 20230921   05:47:52      0  18360     21    100      6      0      0 
 20230921   05:47:57      0  18366     21    100      5      0      0 
 20230921   05:48:02      0  18354     21    100      5      0      0 
 20230921   05:48:07      0  18342     21    100      5      0      0 
 20230921   05:48:12      0  18112     21     99      5      0      0 
 20230921   05:48:17      0  18360     21    100      6      0      0 
 20230921   05:48:22      0  18340     21     99      6      0      0 
 20230921   05:48:27      0  18358     21    100      6      0      0 
 20230921   05:48:32      0  18348     21    100      6      0      0 
 20230921   05:48:37      0  18346     21    100      6      0      0 
 20230921   05:48:42      0  18358     21     99      5      0      0 
 20230921   05:48:47      0  18236     21    100      6      0      0 
 20230921   05:48:52      0  18076     21    100      5      0      0 
 20230921   05:48:57      0  18456     21     99      5      0      0 
 20230921   05:49:02      0  18144     21     84      7      0      0 
 20230921   05:49:07      0  18448     21    100      6      0      0 
 20230921   05:49:12      0  18102     21    100      6      0      0 
 20230921   05:49:17      0  18446     21    100      6      0      0 
 20230921   05:49:22      0  18002     21    100      6      0      0 
 20230921   05:49:27      0  18474     21    100      5      0      0 
 20230921   05:49:32      0  18472     21     74      5      0      0 
 20230921   05:49:37      0  18464     21    100      5      0      0 
 20230921   05:49:42      0  18460     21    100      6      0      0 
 20230921   05:49:47      0  18154     21    100      5      0      0 
 20230921   05:49:52      0  18458     21     99      6      0      0 
 20230921   05:49:57      0  17888     21     99      7      0      0 
 20230921   05:50:02      0  18458     21     99      6      0      0 
 20230921   05:50:07      0  18482     21    100      5      0      0 
 20230921   05:50:12      0  18454     21     82      6      0      0 
 20230921   05:50:17      0  18512     21    100      5      0      0 
 20230921   05:50:22      0  18504     21     99      6      0      0 
 20230921   05:50:27      0  18116     21     99      7      0      0 
 20230921   05:50:32      0  18508     21    100      6      0      0 
 20230921   05:50:37      0  18352     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   05:50:42      0  18516     21    100      6      0      0 
 20230921   05:50:47      0  18500     21    100      6      0      0 
 20230921   05:50:52      0  18512     21    100      5      0      0 
 20230921   05:50:57      0  17932     21     99      7      0      0 
 20230921   05:51:02      0  18502     21    100      6      0      0 
 20230921   05:51:07      0  18504     21     99      8      0      0 
 20230921   05:51:12      0  18502     21    100      7      0      0 
 20230921   05:51:17      0  17984     21    100      8      0      0 
 20230921   05:51:22      0  18556     21    100      5      0      0 
 20230921   05:51:27      0  18526     21    100      5      0      0 
 20230921   05:51:32      0  18536     21    100      4      0      0 
 20230921   05:51:37      0  18548     21    100      6      0      0 
 20230921   05:51:42      0  18528     21    100      4      0      0 
 20230921   05:51:47      0  18214     21    100      4      0      0 
 20230921   05:51:52      0  18548     21    100      5      0      0 
 20230921   05:51:57      0  18434     21    100      4      0      0 
 20230921   05:52:02      0  18212     21     87      7      0      0 
 20230921   05:52:07      0  18522     21    100      4      0      0 
 20230921   05:52:12      0  18540     21    100      4      0      0 
 20230921   05:52:17      0  18568     21    100      7      0      0 
 20230921   05:52:22      0  18524     21    100      5      0      0 
 20230921   05:52:27      0  18536     21    100      4      0      0 
 20230921   05:52:32      0  18586     21    100      5      0      0 
 20230921   05:52:37      0  18186     21    100      6      0      0 
 20230921   05:52:42      0  18380     21    100      6      0      0 
 20230921   05:52:47      0  18446     21     99      7      0      0 
 20230921   05:52:53      0  18714     21    100      8      0      0 
 20230921   05:52:58      0  18744     21    100      8      0      0 
 20230921   05:53:03      0  18746     21    100      8      0      0 
 20230921   05:53:08      0  18704     21     97      7      0      0 
 20230921   05:53:13      0  18706     21     94      7      0      0 
 20230921   05:53:18      0  18734     21    100      6      0      0 
 20230921   05:53:23      0  18276     21     99      5      0      0 
 20230921   05:53:28      0  18720     21     99      6      0      0 
 20230921   05:53:33      0  18734     21    100      6      0      0 
 20230921   05:53:38      0  18754     21    100      7      0      0 
 20230921   05:53:43      0  18350     21    100      5      0      0 
 20230921   05:53:48      0  18748     21    100      6      0      0 
 20230921   05:53:53      0  18718     21    100      6      0      0 
 20230921   05:53:58      0  18750     21    100      5      0      0 
 20230921   05:54:03      0  18730     21     95      6      0      0 
 20230921   05:54:08      0  18712     21    100      6      0      0 
 20230921   05:54:13      0  18732     21    100      5      0      0 
 20230921   05:54:18      0  18732     21     99      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   05:54:23      0  18660     21    100      4      0      0 
 20230921   05:54:28      0  18724     21    100      6      0      0 
 20230921   05:54:33      0  18404     21    100      5      0      0 
 20230921   05:54:38      0  18728     21     95      7      0      0 
 20230921   05:54:43      0  18604     21     99      6      0      0 
 20230921   05:54:48      0  18746     21    100      7      0      0 
 20230921   05:54:53      0  18738     21    100      8      0      0 
 20230921   05:54:58      0  18724     21    100      6      0      0 
 20230921   05:55:03      0  18742     21    100      6      0      0 
 20230921   05:55:08      0  18752     21    100      6      0      0 
 20230921   05:55:13      0  18740     21    100      7      0      0 
 20230921   05:55:18      0  18270     21    100      6      0      0 
 20230921   05:55:23      0  18732     21    100      8      0      0 
 20230921   05:55:28      0  18732     21    100      6      0      0 
 20230921   05:55:33      0  18714     21    100      5      0      0 
 20230921   05:55:38      0  18738     21     99      7      0      0 
 20230921   05:55:43      0  18336     21    100      6      0      0 
 20230921   05:55:48      0  18752     21     83      7      0      0 
 20230921   05:55:53      0  18588     21    100      5      0      0 
 20230921   05:55:58      0  18734     21    100      6      0      0 
 20230921   05:56:03      0  18736     21    100      6      0      0 
 20230921   05:56:08      0  18600     21    100      6      0      0 
 20230921   05:56:13      0  18784     21    100      6      0      0 
 20230921   05:56:18      0  18574     21    100      5      0      0 
 20230921   05:56:23      0  18770     21    100      8      0      0 
 20230921   05:56:28      0  18762     21    100      6      0      0 
 20230921   05:56:33      0  18310     21    100      6      0      0 
 20230921   05:56:38      0  18396     21    100      7      0      0 
 20230921   05:56:43      0  18756     21    100      6      0      0 
 20230921   05:56:48      0  18760     21    100      5      0      0 
 20230921   05:56:53      0  18568     21    100      6      0      0 
 20230921   05:56:58      0  18684     21    100      6      0      0 
 20230921   05:57:03      0  18780     21    100      6      0      0 
 20230921   05:57:08      0  18766     21    100      6      0      0 
 20230921   05:57:13      0  18234     21    100      6      0      0 
 20230921   05:57:18      0  18770     21    100      8      0      0 
 20230921   05:57:23      0  18750     21    100      5      0      0 
 20230921   05:57:28      0  18770     21    100      5      0      0 
 20230921   05:57:33      0  18750     21     99      6      0      0 
 20230921   05:57:38      0  18790     21    100      7      0      0 
 20230921   05:57:43      0  18782     21    100      8      0      0 
 20230921   05:57:48      0  18756     21    100      6      0      0 
 20230921   05:57:53      0  18784     21    100      8      0      0 
 20230921   05:57:58      0  18430     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   05:58:03      0  18766     21     99      6      0      0 
 20230921   05:58:08      0  18758     21    100      6      0      0 
 20230921   05:58:13      0  18750     21    100      6      0      0 
 20230921   05:58:18      0  18784     21    100      6      0      0 
 20230921   05:58:23      0  18754     21    100      6      0      0 
 20230921   05:58:28      0  18312     21    100      6      0      0 
 20230921   05:58:33      0  18762     21    100      6      0      0 
 20230921   05:58:38      0  18770     21    100      6      0      0 
 20230921   05:58:43      0  18758     21     98      6      0      0 
 20230921   05:58:48      0  18766     21     98      6      0      0 
 20230921   05:58:53      0  18762     21    100      7      0      0 
 20230921   05:58:58      0  18762     21    100      6      0      0 
 20230921   05:59:03      0  18786     21     96      6      0      0 
 20230921   05:59:08      0  18774     21     92      7      0      0 
 20230921   05:59:13      0  18762     21     78      5      0      0 
 20230921   05:59:18      0  18774     21     96      6      0      0 
 20230921   05:59:23      0  18780     21    100      8      0      0 
 20230921   05:59:28      0  18750     21     99      6      0      0 
 20230921   05:59:33      0  18564     21     77      6      0      0 
 20230921   05:59:38      0  18568     21     83      6      0      0 
 20230921   05:59:43      0  18682     21     98      8      0      0 
 20230921   05:59:48      0  19180     21     91      5      0      0 
 20230921   05:59:53      0  19300     21     77      6      0      0 
 20230921   05:59:58      0  19350     21     73      6      0      0 
 20230921   06:00:03      0  18998     21     99      5      0      0 
 20230921   06:00:08      0  19274     21     99      6      0      0 
 20230921   06:00:14      0  19342     21     93      6      0      0 
 20230921   06:00:19      0  19340     21     97      6      0      0 
 20230921   06:00:24      0  19342     21     87      6      0      0 
 20230921   06:00:29      0  19344     21     95      5      0      0 
 20230921   06:00:34      0  19348     21     96      6      0      0 
 20230921   06:00:39      0  19350     21     99      5      0      0 
 20230921   06:00:44      0  19348     21     99      6      0      0 
 20230921   06:00:49      0  21406     21    100     10      0      0 
 20230921   06:00:54      0  21004     21     77      7      0      0 
 20230921   06:00:59      0  20706     21     99      8      0      0 
 20230921   06:01:04      0  20672     21     99      7      0      0 
 20230921   06:01:09      0  20520     21     99      6      0      0 
 20230921   06:01:14      0  20544     21     99      8      0      0 
 20230921   06:01:19      0  20718     21     99      4      0      0 
 20230921   06:01:24      0  20436     21     99      7      0      0 
 20230921   06:01:29      0  20630     21     99     10      0      0 
 20230921   06:01:34      0  20616     21     99      6      0      0 
 20230921   06:01:39      0  20368     21     99      8      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:01:44      0  20120     21    100      6      0      0 
 20230921   06:01:49      0  20194     21     99      7      0      0 
 20230921   06:01:54      0  20140     21     94      7      0      0 
 20230921   06:01:59      0  20132     21     98      6      0      0 
 20230921   06:02:04      0  20044     21     99      7      0      0 
 20230921   06:02:09      0  20090     21     90      9      0      0 
 20230921   06:02:14      0  20110     21     99      7      0      0 
 20230921   06:02:19      0  20102     21    100      5      0      0 
 20230921   06:02:24      0  20108     21     99      5      0      0 
 20230921   06:02:29      0  20298     21     98      8      0      0 
 20230921   06:02:34      0  20488     21     75      7      0      0 
 20230921   06:02:39      0  20430     21     98      9      0      0 
 20230921   06:02:44      0  20012     21     86      6      0      0 
 20230921   06:02:49      0  20394     21     99      6      0      0 
 20230921   06:02:54      0  20314     21     99      7      0      0 
 20230921   06:02:59      0  20636     21    100      8      0      0 
 20230921   06:03:04      0  20144     21     98     11      0      0 
 20230921   06:03:09      0  19836     21     99      5      0      0 
 20230921   06:03:14      0  20170     21     97      9      0      0 
 20230921   06:03:20      0  20088     21     99      7      0      0 
 20230921   06:03:25      0  20288     21     99      5      0      0 
 20230921   06:03:30      0  20180     21     99      6      0      0 
 20230921   06:03:35      0  20198     21     75      5      0      0 
 20230921   06:03:40      0  20444     21     98     10      0      0 
 20230921   06:03:45      0  20174     21     99      6      0      0 
 20230921   06:03:50      0  20162     21     99      6      0      0 
 20230921   06:03:55      0  20274     21     99      7      0      0 
 20230921   06:04:00      0  20180     21     99      6      0      0 
 20230921   06:04:05      0  20226     21     99      7      0      0 
 20230921   06:04:10      0  20200     21     82      8      0      0 
 20230921   06:04:15      0  19784     21     99      7      0      0 
 20230921   06:04:20      0  20110     21     98      8      0      0 
 20230921   06:04:25      0  20278     21     99      6      0      0 
 20230921   06:04:30      0  20198     21     99      9      0      0 
 20230921   06:04:35      0  20126     21     99      4      0      0 
 20230921   06:04:40      0  20656     21     80      5      0      0 
 20230921   06:04:45      0  20178     21     99      5      0      0 
 20230921   06:04:50      0  19806     21     78      6      0      0 
 20230921   06:04:55      0  20194     21     99      5      0      0 
 20230921   06:05:00      0  20168     21     95      9      0      0 
 20230921   06:05:05      0  20222     21     99      8      0      0 
 20230921   06:05:10      0  20236     21     97      8      0      0 
 20230921   06:05:15      0  20210     21     83     10      0      0 
 20230921   06:05:20      0  20108     21     98      7      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:05:25      0  20208     21     99      5      0      0 
 20230921   06:05:30      0  20114     21    100      5      0      0 
 20230921   06:05:35      0  20452     21     99      8      0      0 
 20230921   06:05:40      0  20334     21     91      7      0      0 
 20230921   06:05:45      0  20222     21    100      8      0      0 
 20230921   06:05:50      0  20418     21    100      8      0      0 
 20230921   06:05:55      0  20384     21     99      4      0      0 
 20230921   06:06:00      0  20136     21     98      7      0      0 
 20230921   06:06:05      0  20010     21    100      7      0      0 
 20230921   06:06:10      0  20000     21     74      5      0      0 
 20230921   06:06:15      0  20114     21     74      5      0      0 
 20230921   06:06:20      0  20030     21     99      5      0      0 
 20230921   06:06:25      0  20172     21    100      4      0      0 
 20230921   06:06:31      0  20024     21     99      6      0      0 
 20230921   06:06:36      0  20024     21     99      4      0      0 
 20230921   06:06:41      0  20024     21    100      5      0      0 
 20230921   06:06:46      0  20024     21     99      5      0      0 
 20230921   06:06:51      0  20024     21     99      5      0      0 
 20230921   06:06:56      0  20024     21     97      6      0      0 
 20230921   06:07:01      0  20024     21     99      7      0      0 
 20230921   06:07:06      0  19778     21     98      7      0      0 
 20230921   06:07:11      0  19880     21    100      5      0      0 
 20230921   06:07:16      0  19832     21     99      7      0      0 
 20230921   06:07:21      0  20024     21     92      6      0      0 
 20230921   06:07:26      0  20024     21     98      4      0      0 
 20230921   06:07:31      0  20024     21     97      6      0      0 
 20230921   06:07:36      0  20024     21    100      5      0      0 
 20230921   06:07:41      0  20024     21     85      6      0      0 
 20230921   06:07:46      0  20024     21    100      5      0      0 
 20230921   06:07:51      0  20024     21     97      5      0      0 
 20230921   06:07:56      0  20024     21     99      5      0      0 
 20230921   06:08:01      0  13904     21     81      6      0      0 
 20230921   06:08:06      0  13904     21    100      5      0      0 
 20230921   06:08:11      0  13904     21    100      4      0      0 
 20230921   06:08:16      0  13904     21     99      5      0      0 
 20230921   06:08:21      0  13720     21     99      6      0      0 
 20230921   06:08:26      0  13974     21    100      5      0      0 
 20230921   06:08:31      0  13974     21    100      6      0      0 
 20230921   06:08:36      0  13774     21    100      7      0      0 
 20230921   06:08:41      0  13974     21     97      7      0      0 
 20230921   06:08:46      0  13782     21    100      6      0      0 
 20230921   06:08:51      0  14016     21    100      7      0      0 
 20230921   06:08:56      0  13990     21    100      4      0      0 
 20230921   06:09:01      0  13990     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:09:06      0  13990     21    100      6      0      0 
 20230921   06:09:11      0  13980     21    100      6      0      0 
 20230921   06:09:16      0  13990     21    100      6      0      0 
 20230921   06:09:21      0  13990     21    100      5      0      0 
 20230921   06:09:26      0  13990     21    100      4      0      0 
 20230921   06:09:31      0  13990     21    100      5      0      0 
 20230921   06:09:36      0  13990     21    100      5      0      0 
 20230921   06:09:41      0  13990     21    100      5      0      0 
 20230921   06:09:46      0  14016     21    100      5      0      0 
 20230921   06:09:51      0  13990     21     94      5      0      0 
 20230921   06:09:56      0  13990     21    100      4      0      0 
 20230921   06:10:01      0  13730     21    100      5      0      0 
 20230921   06:10:07      0  13990     21    100      4      0      0 
 20230921   06:10:12      0  13990     21    100      7      0      0 
 20230921   06:10:17      0  13990     21     97      6      0      0 
 20230921   06:10:22      0  13990     21    100      5      0      0 
 20230921   06:10:27      0  13990     21    100      6      0      0 
 20230921   06:10:32      0  13990     21    100      7      0      0 
 20230921   06:10:37      0  13990     21    100      6      0      0 
 20230921   06:10:42      0  14016     21    100      6      0      0 
 20230921   06:10:47      0  13990     21    100      6      0      0 
 20230921   06:10:52      0  14016     21    100      5      0      0 
 20230921   06:10:57      0  13990     21    100      6      0      0 
 20230921   06:11:02      0  13812     21    100      6      0      0 
 20230921   06:11:07      0  14016     21     99      6      0      0 
 20230921   06:11:12      0  14016     21    100      6      0      0 
 20230921   06:11:17      0  13990     21     99      7      0      0 
 20230921   06:11:22      0  13990     21    100      8      0      0 
 20230921   06:11:27      0  13806     21     86      6      0      0 
 20230921   06:11:32      0  13990     21    100      7      0      0 
 20230921   06:11:37      0  13990     21    100      6      0      0 
 20230921   06:11:42      0  14016     21    100      5      0      0 
 20230921   06:11:47      0  13990     21    100      5      0      0 
 20230921   06:11:52      0  13990     21     89      7      0      0 
 20230921   06:11:57      0  13990     21     99      4      0      0 
 20230921   06:12:02      0  14016     21     99      6      0      0 
 20230921   06:12:07      0  13990     21    100      7      0      0 
 20230921   06:12:12      0  14016     21    100      5      0      0 
 20230921   06:12:17      0  13798     21     98      5      0      0 
 20230921   06:12:22      0  13990     21    100      5      0      0 
 20230921   06:12:27      0  13990     21    100      8      0      0 
 20230921   06:12:32      0  13990     21    100      5      0      0 
 20230921   06:12:37      0  13768     21    100      6      0      0 
 20230921   06:12:42      0  13990     21     87      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:12:47      0  14016     21    100      7      0      0 
 20230921   06:12:52      0  13990     21     99      7      0      0 
 20230921   06:12:57      0  13990     21    100      4      0      0 
 20230921   06:13:02      0  13990     21    100      5      0      0 
 20230921   06:13:07      0  13990     21    100      6      0      0 
 20230921   06:13:12      0  13998     21    100      5      0      0 
 20230921   06:13:17      0  13682     21    100      8      0      0 
 20230921   06:13:22      0  13990     21    100      6      0      0 
 20230921   06:13:27      0  13990     21    100      5      0      0 
 20230921   06:13:32      0  13990     21    100      6      0      0 
 20230921   06:13:37      0  13990     21    100      7      0      0 
 20230921   06:13:42      0  13990     21     99      6      0      0 
 20230921   06:13:47      0  14016     21    100      6      0      0 
 20230921   06:13:52      0  13990     21    100      6      0      0 
 20230921   06:13:57      0  13990     21    100      6      0      0 
 20230921   06:14:02      0  14016     21    100      4      0      0 
 20230921   06:14:07      0  13990     21     98      6      0      0 
 20230921   06:14:12      0  13990     21    100      5      0      0 
 20230921   06:14:17      0  13990     21    100      6      0      0 
 20230921   06:14:22      0  13990     21    100      6      0      0 
 20230921   06:14:27      0  14016     21    100      6      0      0 
 20230921   06:14:32      0  13990     21    100      5      0      0 
 20230921   06:14:37      0  14016     21    100      5      0      0 
 20230921   06:14:42      0  13828     21    100      5      0      0 
 20230921   06:14:47      0  13990     21    100      4      0      0 
 20230921   06:14:52      0  13990     21    100      6      0      0 
 20230921   06:14:57      0  13990     21     93      5      0      0 
 20230921   06:15:02      0  14016     21    100      5      0      0 
 20230921   06:15:07      0  13998     21    100      6      0      0 
 20230921   06:15:12      0  14016     21    100      5      0      0 
 20230921   06:15:17      0  13990     21    100      5      0      0 
 20230921   06:15:22      0  14016     21     86      6      0      0 
 20230921   06:15:27      0  13990     21    100      8      0      0 
 20230921   06:15:32      0  13812     21    100      4      0      0 
 20230921   06:15:37      0  13990     21     99      5      0      0 
 20230921   06:15:42      0  13990     21    100      6      0      0 
 20230921   06:15:47      0  14016     21     84      6      0      0 
 20230921   06:15:52      0  13990     21    100      8      0      0 
 20230921   06:15:57      0  14016     21    100      8      0      0 
 20230921   06:16:02      0  13990     21    100      5      0      0 
 20230921   06:16:08      0  14016     21    100      4      0      0 
 20230921   06:16:13      0  13614     21    100      7      0      0 
 20230921   06:16:18      0  13990     21    100      5      0      0 
 20230921   06:16:23      0  13990     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:16:28      0  13990     21    100      5      0      0 
 20230921   06:16:33      0  13990     21     99      6      0      0 
 20230921   06:16:38      0  13990     21    100      4      0      0 
 20230921   06:16:43      0  13990     21    100      6      0      0 
 20230921   06:16:48      0  13990     21     99      4      0      0 
 20230921   06:16:53      0  14016     21    100      4      0      0 
 20230921   06:16:58      0  13990     21    100      5      0      0 
 20230921   06:17:03      0  13990     21    100      5      0      0 
 20230921   06:17:08      0  13990     21    100      5      0      0 
 20230921   06:17:13      0  13990     21    100      5      0      0 
 20230921   06:17:18      0  14016     21    100      6      0      0 
 20230921   06:17:23      0  14016     21    100      6      0      0 
 20230921   06:17:28      0  13990     21    100      6      0      0 
 20230921   06:17:33      0  14016     21     99      6      0      0 
 20230921   06:17:38      0  13990     21    100      5      0      0 
 20230921   06:17:43      0  13844     21    100      5      0      0 
 20230921   06:17:48      0  13990     21    100      5      0      0 
 20230921   06:17:53      0  13990     21    100      5      0      0 
 20230921   06:17:58      0  13990     21    100      6      0      0 
 20230921   06:18:03      0  13990     21    100      6      0      0 
 20230921   06:18:08      0  13990     21    100      5      0      0 
 20230921   06:18:13      0  13990     21     99      6      0      0 
 20230921   06:18:18      0  13990     21    100      6      0      0 
 20230921   06:18:23      0  13990     21     91      5      0      0 
 20230921   06:18:28      0  13990     21    100      5      0      0 
 20230921   06:18:33      0  14202     21    100     11      0      0 
 20230921   06:18:38      0  14216     21    100     16      0      0 
 20230921   06:18:43      0  14704     21    100      5      0      0 
 20230921   06:18:48      0  14698     21    100      7      0      0 
 20230921   06:18:53      0  15184     21    100      7      0      0 
 20230921   06:18:58      0  15610     21    100      5      0      0 
 20230921   06:19:03      0  15856     21     96      6      0      0 
 20230921   06:19:08      0  15812     21    100      5      0      0 
 20230921   06:19:13      0  16114     21    100      5      0      0 
 20230921   06:19:18      0  16186     21    100      5      0      0 
 20230921   06:19:23      0  16300     21    100      7      0      0 
 20230921   06:19:28      0  16344     21    100      7      0      0 
 20230921   06:19:33      0  16286     21     75      5      0      0 
 20230921   06:19:38      0  16546     21     76      5      0      0 
 20230921   06:19:43      0  16474     21    100      7      0      0 
 20230921   06:19:48      0  16708     21    100      5      0      0 
 20230921   06:19:53      0  16766     21     97      7      0      0 
 20230921   06:19:58      0  16636     21     92      6      0      0 
 20230921   06:20:03      0  16792     21     95      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:20:08      0  17050     21    100      6      0      0 
 20230921   06:20:13      0  16944     21    100      6      0      0 
 20230921   06:20:18      0  17276     21    100      7      0      0 
 20230921   06:20:23      0  17420     21    100      5      0      0 
 20230921   06:20:28      0  17600     21     90      7      0      0 
 20230921   06:20:33      0  17652     21    100      5      0      0 
 20230921   06:20:38      0  17724     21    100      5      0      0 
 20230921   06:20:43      0  17830     21    100      6      0      0 
 20230921   06:20:48      0  17852     21    100      5      0      0 
 20230921   06:20:53      0  17286     21    100      5      0      0 
 20230921   06:20:58      0  17888     21    100      6      0      0 
 20230921   06:21:03      0  17978     21    100      6      0      0 
 20230921   06:21:08      0  18048     21    100      6      0      0 
 20230921   06:21:13      0  18114     21    100      7      0      0 
 20230921   06:21:18      0  18194     21    100      7      0      0 
 20230921   06:21:23      0  18220     21     74      6      0      0 
 20230921   06:21:28      0  18240     21    100      7      0      0 
 20230921   06:21:33      0  18304     21    100      7      0      0 
 20230921   06:21:38      0  18106     21     77      6      0      0 
 20230921   06:21:43      0  18418     21    100      7      0      0 
 20230921   06:21:48      0  18496     21     82      6      0      0 
 20230921   06:21:53      0  18484     21    100      6      0      0 
 20230921   06:21:58      0  18490     21    100      7      0      0 
 20230921   06:22:03      0  18530     21    100      6      0      0 
 20230921   06:22:08      0  18534     21     99      7      0      0 
 20230921   06:22:13      0  18534     21    100      8      0      0 
 20230921   06:22:18      0  18648     21     97      6      0      0 
 20230921   06:22:23      0  18762     21    100      6      0      0 
 20230921   06:22:28      0  18800     21    100      5      0      0 
 20230921   06:22:33      0  18848     21    100      7      0      0 
 20230921   06:22:38      0  18918     21    100      6      0      0 
 20230921   06:22:43      0  18912     21    100      6      0      0 
 20230921   06:22:48      0  18970     21    100      6      0      0 
 20230921   06:22:53      0  19026     21    100      7      0      0 
 20230921   06:22:58      0  18912     21    100      7      0      0 
 20230921   06:23:03      0  19110     21     91      7      0      0 
 20230921   06:23:08      0  18684     21     97      5      0      0 
 20230921   06:23:13      0  18544     21    100      6      0      0 
 20230921   06:23:18      0  19150     21    100      7      0      0 
 20230921   06:23:23      0  19222     21    100      6      0      0 
 20230921   06:23:28      0  19098     21    100      6      0      0 
 20230921   06:23:34      0  19290     21     97      7      0      0 
 20230921   06:23:39      0  19310     21    100      6      0      0 
 20230921   06:23:44      0  19310     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:23:49      0  19346     21     80      6      0      0 
 20230921   06:23:54      0  19416     21    100      5      0      0 
 20230921   06:23:59      0  19406     21    100      5      0      0 
 20230921   06:24:04      0  19420     21    100      6      0      0 
 20230921   06:24:09      0  19414     21    100      8      0      0 
 20230921   06:24:14      0  19420     21    100      7      0      0 
 20230921   06:24:19      0  19500     21     99      5      0      0 
 20230921   06:24:24      0  19552     21    100      5      0      0 
